TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,5166,5166,PA,Mandelia,Mandelia,Réserve de Faune,Faunal Reserve,National,IV,Not Applicable,Terrestrial,0,0,1380,1316.09871360612,Not Applicable,0,Designated,1969,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,1965,TCD,TCD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5168,5168,PA,Binder-Léré,Binder-Léré,Réserve de Faune,Faunal Reserve,National,IV,Not Applicable,Terrestrial,0,0,1350,1397.69516004051,Not Applicable,0,Designated,1974,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,1965,TCD,TCD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5173,5173,PA,Nini-Suhien,Nini-Suhien,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0,160,132.287338629512,Not Applicable,0,Designated,1976,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Wildlife Division,Management plan is implemented and available,State Verified,1972,GHA,GHA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5177,5177,PA,Opara,Opara,Game Reserve,Game Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,2486,2156.8214267203,Not Applicable,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,Not Reported,212,NGA,NGA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5178,5178,PA,Ndiael,Ndiael,Wildlife Reserve,Wildlife Reserve,National,IV,Not Applicable,Terrestrial,0,0,488.98,486.208916837825,Not Applicable,0,Designated,0,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Not Reported,Not Reported,Not Reported,711,SEN,SEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5179,5179,PA,Western Area,Western Area,No or Non - Hunting Forest Reserve,No or Non - Hunting Forest Reserve,National,II,Not Applicable,Terrestrial,0,0,176.88,164.134049797671,Not Applicable,0,Designated,1916,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1806,SLE,SLE,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5180,5180,PA,Kangari Hills,Kangari Hills,Forest Reserve,Forest Reserve,National,VI,Not Applicable,Terrestrial,0,0,212.1,211.834837622955,Not Applicable,0,Designated,1924,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1806,SLE,SLE,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5183,5183,PA,Bombo Lumene,Bombo Lumene,Domaine de Chasse,Hunting Area,National,VI,Not Applicable,Terrestrial,0,0,2167.87460375,2170.11514778227,Not Applicable,0,Designated,1968,Not Reported,Not Applicable,State,Not Applicable,Institut Congolais pour la Conservation de la Nature (ICCN),Not Reported,State Verified,1962,COD,COD,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5185,5185,PA,Vallee de Mai,Vallee de Mai,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0.19599359,0,0.1959935945,0.196055113686123,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles Island Foundation,Not Reported,State Verified,946,SYC,SYC,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5188,5188,PA,Comoe National Park,Comoe National Park,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0,11491.5,11681.4215092581,Not Applicable,0,Designated,1983,Government-delegated management,Not Applicable,Not Reported,Not Applicable,Office Ivoirien des Parcs et Reserves,Existing,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5189,5189,PA,Bia National Park,Bia National Park,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0,77.7,293.403767182573,Not Applicable,0,Designated,1983,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,710,GHA,GHA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,5190,5190,PA,Parc national des Volcans,Parc national des Volcans,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,Terrestrial,0,0,160,454.018294185136,Not Applicable,0,Designated,1983,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1963,RWA,RWA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6932,6932,PA,Ambohitantely,Ambohitantely,Reserve Speciale,Special Reserve,National,IV,Not Applicable,Terrestrial,0,0,56,49.4821834570761,Not Applicable,0,Designated,1982,Federal or national ministry or agency,Not Applicable,State,Not Applicable,"Ministry of Environment and Sustainable Development, MNP",Not Reported,State Verified,390,MDG,MDG,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6934,6934,PA,Ste. Anne Marine National Park,Ste. Anne Marine National Park,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,9.6540818735,9.30991780430776,9.6540818735,9.65521011855999,All ,9.6540818735,Designated,1973,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6936,6936,PA,Port  Launay Marine National Park,Port  Launay Marine National Park,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,1.6328603357,1.55293569813725,1.6328603357,1.63287102519486,All ,1.6328603357,Designated,1979,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles  National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6937,6937,PA,Morne Seychellois National Park,Morne Seychellois National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,0,0.455620764534179,31.2947201225,31.2959806174336,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6938,6938,PA,Praslin National Park,Praslin National Park,National Park,National Park,National,II,Not Applicable,Terrestrial,3.2537135,0,3.2537135,3.25474660722231,Not Applicable,0,Designated,1979,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6939,6939,PA,Cousin,Cousin,Special Reserve,Special Reserve,National,Ia,Not Applicable,Coastal,0.289075612,0.053552381188752,0.289075612,0.289149264505607,All ,0.289075612,Designated,1975,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Nature Seychelles,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6940,6940,PA,La Digue Shell Reserve,La Digue Shell Reserve,Shell Reserve,Shell Reserve,National,Ia,Not Applicable,Marine,1.5822113041,1.4376927320917,1.5822113041,1.58282309888096,Not Reported,0,Designated,1991,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles Fishing Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,6941,6941,PA,Aride,Aride,Special Reserve,Special Reserve,National,Ia,Not Applicable,Coastal,0.7077829127,0.139763581077323,0.7077829127,0.707965353855959,All ,0.7077829127,Designated,1996,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Island conservation Soceity (Seychelles)- ICS,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6950,6950,PA,Gougoun,Gougoun,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,732,766.284140496995,Not Applicable,0,Designated,1950,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6951,6951,PA,La Sota,La Sota,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,530,555.128216977947,Not Applicable,0,Designated,1947,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6952,6952,PA,Trois Rivières,Trois Rivières,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,2595,2700.39135006033,Not Applicable,0,Designated,1949,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6953,6953,PA,L'Alibori Supérieur,L'Alibori Supérieur,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,2560,2601.86628795038,Not Applicable,0,Designated,1955,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6954,6954,PA,Ouémé Superieur,Ouémé Superieur,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,1775.42,2222.68038754097,Not Applicable,0,Designated,1942,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6955,6955,PA,Ouari Maro,Ouari Maro,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,1075,1176.90132867361,Not Applicable,0,Designated,1946,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,6956,6956,PA,Monts Kouffé,Monts Kouffé,Classified Forest,Classified Forest,National,Not Reported,Not Applicable,Terrestrial,0,0,1800,1895.90642578825,Not Applicable,0,Designated,1949,Not Reported,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,6,BEN,BEN,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7366,7366,PA,Ewanrrig,Ewanrrig,Botanical Garden,Botanical Garden,National,Not Reported,Not Applicable,Terrestrial,0,0,2.86,0.080690783226111,Not Applicable,0,Designated,1975,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1829,ZWE,ZWE,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7367,7367,PA,Vumba,Vumba,Botanical Reserve,Botanical Reserve,National,IV,Not Applicable,Terrestrial,0,0,0.42,77.4612210968917,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1829,ZWE,ZWE,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7368,7368,PA,Bunga Forest,Bunga Forest,Botanical Reserve,Botanical Reserve,National,IV,Not Applicable,Terrestrial,0,0,0,135.510851042115,Not Applicable,0,Designated,0,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1829,ZWE,ZWE,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7371,7371,PA,Bangala,Bangala,Recreation Park,Recreation Park,National,V,Not Applicable,Terrestrial,0,0,27,45.9882657144153,Not Applicable,0,Designated,1975,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1829,ZWE,ZWE,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7372,7372,PA,Umzingwane,Muzingwane(Umzingwane),Recreation Park,Recreation Park,National,V,Not Applicable,Terrestrial,0,0,12.33,8.64528807518275,Not Applicable,0,Designated,1975,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1829,ZWE,ZWE,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7381,7381,PA,Doorndraai Nature Reserve,Doorndraai Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,68.9795462771,68.9783417239549,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Not Reported,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7383,7383,PA,Barberspan Nature Reserve,Barberspan Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,30.1538885756,30.1538632382904,Not Applicable,0,Designated,1949,Federal or national ministry or agency,Not Applicable,State,Not Applicable,North West Parks Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7384,7384,PA,Nylsvley Private Nature Reserve,Nylsvley Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,30.8976376067,30.8994499876767,Not Applicable,0,Designated,1967,Individual landowners,Not Applicable,Individual landowners,Not Applicable,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7385,7385,PA,Percy Fyfe Nature Reserve,Percy Fyfe Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,29.8521915336,29.8518903287163,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Limpopo Tourism Parks Board,Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7386,7386,PA,Ohrigstad Dam Nature Reserve,Ohrigstad Dam Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,25.6069416421,25.6070519322636,Not Applicable,0,Designated,1954,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Mpumalanga Tourism & Parks Agency (MTPA),Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7387,7387,PA,Roodeplaat Nature Reserve,Roodeplaat Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,17.1298910116,17.1299040467001,Not Applicable,0,Designated,1977,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Gauteng Department of Agriculture & Rural Development (GDARD),Not Reported,State Verified,1840,ZAF,ZAF,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7390,7390,PA,Divo,Divo,Botanical Reserve,Botanical Reserve,National,Not Reported,Not Applicable,Terrestrial,0,0,73.5,51.7412551486008,Not Applicable,0,Designated,1975,Not Reported,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,1826,CIV,CIV,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7391,7391,PA,Curieuse Marine National Park,Curieuse Marine National Park,Marine National Park,Marine National Park,National,II,Not Applicable,Marine,13.2825317262,12.7307657476634,13.2825317262,13.2866518264519,All ,13.2825317262,Designated,1979,Federal or national ministry or agency,Not Applicable,State,Not Applicable,Seychelles National Parks Authority,Not Reported,State Verified,504,SYC,SYC,Not Applicable,Not Applicable,Not Applicable,Not Applicable
Polygon,7396,7396,PA,Gewane,Gewane,Wildlife Reserve,Wildlife Reserve,National,IV,Not Applicable,Terrestrial,0,0,2299,3007.41030713386,Not Applicable,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Office of Culture Sport and Tourism (OCST),Not Reported,State Verified,1930,ETH,ETH,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7397,7397,PA,Mille-Serdo,Mille-Serdo,Wildlife Reserve,Wildlife Reserve,National,IV,Not Applicable,Terrestrial,0,0,6503,7308.81742314406,Not Applicable,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Office of Culture Sport and Tourism (OCST),Not Reported,State Verified,1930,ETH,ETH,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7398,7398,PA,Awash-West,Awash-West,Wildlife Reserve,Wildlife Reserve,National,IV,Not Applicable,Terrestrial,0,0,4150,1494.34811969737,Not Applicable,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Office of Culture Sport and Tourism (OCST),Not Reported,State Verified,1930,ETH,ETH,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,7400,7400,PA,Chelbi,Chelbi,Wildlife Reserve,Wildlife Reserve,National,IV,Not Applicable,Terrestrial,0,0,4212,3958.319376578,Not Applicable,0,Designated,1973,Sub-national ministry or agency,Not Applicable,Not Reported,Not Applicable,Office of Culture Sport and Tourism (OCST),Not Reported,State Verified,1930,ETH,ETH,Not Applicable,Not Applicable,Not Reported,Not Applicable
